bbox_west,bbox_south,bbox_east,bbox_north,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name,display_name,geometry,centroide,centroide_lon,centroide_lat,distancia_km
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5176005.988317745 -2702196.880965013, -5176005.988317745 -2702157.858872501, -5175971.824366021 -2702158.6331531922, -5175902.249684276 -2702157.2970928308, -5175865.736891295 -2702158.3902331186, -5175828.667500861 -2702162.0340346177, -5175794.82637566 -2702167.74265864, -5175767.775739397 -2702174.7873464217, -5175744.509965821 -2702182.196417963, -5175712.038600447 -2702196.880965013, -5176005.988317745 -2702196.880965013))",POINT (-5175883.297218297 -2702179.3315544818),-46.4957507471014,-23.57890641315157,2.22
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5175449.390863778 -2705233.6784649985, -5174892.793409811 -2705233.6784649985, -5174892.793409811 -2705563.9097243347, -5174921.191011914 -2705568.624078431, -5175449.390863778 -2705699.4142997223, -5175449.390863778 -2705233.6784649985))",POINT (-5175187.159092338 -2705434.1048291633),-46.489497231917326,-23.605700713700937,2.2
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5175449.390863778 -2705233.6784649985, -5175449.390863778 -2704626.272665116, -5174892.793409811 -2704626.272665116, -5174892.793409811 -2705233.6784649985, -5175449.390863778 -2705233.6784649985))",POINT (-5175171.092136795 -2704929.9755650572),-46.489352899999986,-23.60155092383037,1.22
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5175449.390863778 -2704626.272665116, -5175449.390863778 -2704018.890021566, -5174892.793409811 -2704018.890021566, -5174892.793409811 -2704626.272665116, -5175449.390863778 -2704626.272665116))",POINT (-5175171.092136795 -2704322.5813433407),-46.489352899999986,-23.596550923824708,0.37
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5175449.390863778 -2704018.890021566, -5175449.390863778 -2703411.530527959, -5174892.793409811 -2703411.530527959, -5174892.793409811 -2704018.890021566, -5175449.390863778 -2704018.890021566))",POINT (-5175171.092136795 -2703715.2102747625),-46.489352899999986,-23.591550923819046,0.51
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5174892.793409811 -2703411.530527959, -5175449.390863778 -2703411.530527959, -5175449.390863778 -2702804.1941779037, -5175193.14767727 -2702804.1941779037, -5175138.375338451 -2702881.4582237047, -5175066.351627908 -2702987.012131594, -5175038.187796739 -2703022.115945134, -5175011.025840985 -2703049.4459572923, -5174990.654374169 -2703066.9371896656, -5174949.8001210475 -2703095.4819503822, -5174917.072190754 -2703114.4308410445, -5174892.793409811 -2703127.1980859167, -5174892.793409811 -2703411.530527959))",POINT (-5175206.2388625955 -2703145.3701511454),-46.48966862840972,-23.58685971279078,1.13
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5175449.390863778 -2702804.1941779037, -5175449.390863778 -2702453.9661212256, -5175353.355539071 -2702583.19022221, -5175243.683576742 -2702732.9065545695, -5175193.14767727 -2702804.1941779037, -5175449.390863778 -2702804.1941779037))",POINT (-5175363.511804553 -2702687.0808996772),-46.49108143528511,-23.583086723070462,1.65
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5174336.195955845 -2707056.0348665677, -5174336.195955845 -2707649.012141982, -5174362.600939062 -2707631.7727603, -5174371.33951909 -2707628.309960118, -5174395.618300032 -2707628.795967116, -5174434.724837147 -2707619.1365808216, -5174450.3763575535 -2707611.287574388, -5174465.248641523 -2707609.671602956, -5174485.397469357 -2707621.2385599813, -5174494.136049384 -2707629.2333734264, -5174555.918366774 -2707647.5679987567, -5174566.838808821 -2707647.2156432667, -5174539.587797475 -2707528.8003399363, -5174537.027449187 -2707506.5656746738, -5174537.806685622 -2707471.937979151, -5174533.465225481 -2707450.796896815, -5174525.00494418 -2707426.2538364497, -5174506.859867182 -2707360.765360583, -5174496.618474028 -2707327.96047396, -5174495.28264014 -2707316.6610286655, -5174495.950557084 -2707301.109117076, -5174514.540912046 -2707221.5273072985, -5174515.654106954 -2707210.227937555, -5174517.991816261 -2707140.001926933, -5174518.932316262 -2707056.0348665677, -5174336.195955845 -2707056.0348665677))",POINT (-5174430.612357911 -2707353.519435007),-46.482701056970456,-23.62149936259423,4.03
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5174336.195955845 -2706448.5595593313, -5174336.195955845 -2707056.0348665677, -5174518.932316262 -2707056.0348665677, -5174519.105011169 -2707040.616856585, -5174520.329525568 -2707034.541994656, -5174541.368909328 -2706983.148755503, -5174544.2632160885 -2706970.6345876353, -5174546.266966922 -2706953.2605650616, -5174542.482104235 -2706918.9985621236, -5174536.13689326 -2706892.9983679685, -5174528.455848396 -2706854.4841397093, -5174530.014321266 -2706835.8952868525, -5174599.143725049 -2706690.708588103, -5174639.552700208 -2706637.4940459877, -5174643.782840858 -2706624.372679376, -5174665.712780544 -2706540.0560074863, -5174688.240051182 -2706448.5595593313, -5174336.195955845 -2706448.5595593313))",POINT (-5174469.365904576 -2706714.688788129),-46.48304918600329,-23.616241376539023,2.93
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5174336.195955845 -2705841.107427606, -5174336.195955845 -2706448.5595593313, -5174688.240051182 -2706448.5595593313, -5174698.8859888 -2706405.3203505636, -5174706.010436211 -2706385.274114913, -5174713.691481075 -2706343.6023239866, -5174795.0660288455 -2706012.783200075, -5174775.585117957 -2706003.06404953, -5174751.874066418 -2705994.195329834, -5174729.276209787 -2705988.6068240684, -5174712.4669666765 -2705986.541507217, -5174694.655848149 -2705985.812571922, -5174671.278755083 -2705987.39193177, -5174652.911039103 -2705991.0366089433, -5174626.528319784 -2705997.7185192583, -5174611.834147 -2706004.521921734, -5174599.477683522 -2706012.1757529913, -5174633.22059264 -2705841.107427606, -5174336.195955845 -2705841.107427606))",POINT (-5174529.123620712 -2706155.4196036197),-46.483585998700775,-23.611638059157254,2.61
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5174892.793409811 -2705233.6784649985, -5174336.195955845 -2705233.6784649985, -5174336.195955845 -2705841.107427606, -5174633.22059264 -2705841.107427606, -5174646.565828127 -2705773.4508432923, -5174759.666430773 -2705623.1713996264, -5174783.711440785 -2705595.5940000834, -5174801.967837275 -2705579.3148527215, -5174821.894026127 -2705569.4744806695, -5174840.039103125 -2705564.3720679246, -5174857.40494369 -2705561.8208621647, -5174876.551896106 -2705561.2134322813, -5174892.793409811 -2705563.9097243347, -5174892.793409811 -2705233.6784649985))",POINT (-5174582.573219414 -2705503.203591161),-46.48406614461522,-23.606269496756088,1.67
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5174892.793409811 -2705233.6784649985, -5174892.793409811 -2704626.272665116, -5174336.195955845 -2704626.272665116, -5174336.195955845 -2705233.6784649985, -5174892.793409811 -2705233.6784649985))",POINT (-5174614.494682829 -2704929.9755650572),-46.48435289999999,-23.60155092383037,0.96
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5174892.793409811 -2704626.272665116, -5174892.793409811 -2704018.890021566, -5174336.195955845 -2704018.890021566, -5174336.195955845 -2704626.272665116, -5174892.793409811 -2704626.272665116))",POINT (-5174614.494682828 -2704322.5813433407),-46.48435289999998,-23.596550923824708,0.48
-46.5068529,-23.6240509,-46.454509,-23.575862,8004197,relation,3049453,-23.5982995,-46.4817046,boundary,administrative,18,0.3904629164976426,suburb,São Mateus,"São Mateus, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5174892.793409811 -2704018.890021566, -5174892.793409811 -2703411.530527959, -5174336.195955845 -2703411.530527959, -5174336.195955845 -2704018.890021566, -5174892.793409811 -2704018.890021566))",POINT (-5174614.494682828 -2703715.2102747625),-46.48435289999998,-23.591550923819046,0.7
