bbox_west,bbox_south,bbox_east,bbox_north,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstype,name,display_name,geometry,centroide,centroide_lon,centroide_lat,distancia_km
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172187.629595994 -2698301.771568068, -5171631.032142027 -2698301.771568068, -5171631.032142027 -2698908.9365176186, -5171789.936199417 -2698908.9365176186, -5171791.666167242 -2698907.843599962, -5171889.070721688 -2698845.5474172398, -5171909.887466465 -2698878.5777216586, -5171992.152570162 -2698827.5750744296, -5172079.204411962 -2698771.4723506984, -5172152.786595376 -2698725.691702756, -5172155.346943665 -2698736.8636259525, -5172187.629595994 -2698744.232871841, -5172187.629595994 -2698301.771568068))",POINT (-5171891.86227646 -2698576.560172645),-46.459895076963186,-23.549240906195692,2.09
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172187.629595994 -2698301.771568068, -5172187.629595994 -2697694.629708348, -5171631.032142027 -2697694.629708348, -5171631.032142027 -2698301.771568068, -5172187.629595994 -2698301.771568068))",POINT (-5171909.330869011 -2697998.2006382076),-46.46005199999999,-23.5444780237657,1.68
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172187.629595994 -2697694.629708348, -5172187.629595994 -2697087.510932078, -5171631.032142027 -2697087.510932078, -5171631.032142027 -2697694.629708348, -5172187.629595994 -2697694.629708348))",POINT (-5171909.330869011 -2697391.070320213),-46.46005199999999,-23.539478023760044,1.76
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172187.629595994 -2697087.510932078, -5172187.629595994 -2696480.4152328805, -5171631.032142027 -2696480.4152328805, -5171631.032142027 -2697087.510932078, -5172187.629595994 -2697087.510932078))",POINT (-5171909.330869011 -2696783.9630824793),-46.46005199999999,-23.534478023754374,1.79
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172187.629595994 -2696480.4152328805, -5172187.629595994 -2695873.342604378, -5171631.032142027 -2695873.342604378, -5171631.032142027 -2696480.4152328805, -5172187.629595994 -2696480.4152328805))",POINT (-5171909.330869011 -2696176.8789186287),-46.46005199999999,-23.529478023748716,1.85
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172187.629595994 -2695873.342604378, -5172187.629595994 -2695266.293040194, -5171631.032142027 -2695266.293040194, -5171631.032142027 -2695873.342604378, -5172187.629595994 -2695873.342604378))",POINT (-5171909.330869011 -2695569.8178222855),-46.46005199999999,-23.52447802374305,3.39
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5172187.629595994 -2695266.293040194, -5172187.629595994 -2694659.2665339545, -5171631.032142027 -2694659.2665339545, -5171631.032142027 -2695266.293040194, -5172187.629595994 -2695266.293040194))",POINT (-5171909.330869011 -2694962.7797870743),-46.46005199999999,-23.519478023737392,3.21
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5171631.032142027 -2694659.2665339545, -5172187.629595994 -2694659.2665339545, -5172187.629595994 -2694466.3263812596, -5172186.683380323 -2694466.3219170766, -5171631.032142027 -2694463.686336455, -5171631.032142027 -2694659.2665339545))",POINT (-5171908.700504963 -2694562.134957399),-46.46004633734341,-23.51617792195444,3.7
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5171631.032142027 -2698908.9365176186, -5171074.434688061 -2698908.9365176186, -5171074.434688061 -2699360.965349186, -5171631.032142027 -2699009.3254378694, -5171631.032142027 -2698908.9365176186))",POINT (-5171293.6833336195 -2699065.6939023733),-46.45452154409327,-23.553268865307672,2.93
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5171631.032142027 -2698908.9365176186, -5171631.032142027 -2698301.771568068, -5171074.434688061 -2698301.771568068, -5171074.434688061 -2698908.9365176186, -5171631.032142027 -2698908.9365176186))",POINT (-5171352.733415044 -2698605.354042843),-46.45505199999999,-23.54947802377136,2.09
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5171631.032142027 -2698301.771568068, -5171631.032142027 -2697694.629708348, -5171074.434688061 -2697694.629708348, -5171074.434688061 -2698301.771568068, -5171631.032142027 -2698301.771568068))",POINT (-5171352.733415043 -2697998.2006382076),-46.45505199999998,-23.5444780237657,1.94
-46.477552,-23.556978,-46.4294138,-23.513474,8010704,relation,3049502,-23.5360799,-46.4555099,boundary,administrative,18,0.40257347745351757,suburb,Itaquera,"Itaquera, São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, São Paulo, Southeast Region, Brazil","POLYGON ((-5171631.032142027 -2697694.629708348, -5171631.032142027 -2697087.510932078, -5171074.434688061 -2697087.510932078, -5171074.434688061 -2697694.629708348, -5171631.032142027 -2697694.629708348))",POINT (-5171352.733415043 -2697391.070320213),-46.45505199999998,-23.539478023760044,0.57
