codibge;ano;sexo;Idade;obito
3503604;2024;Homens;25 a 29;1
3503604;2024;Homens;30 a 34;1
3503604;2024;Homens;35 a 39;2
3503604;2024;Homens;40 a 44;1
3503604;2024;Homens;45 a 49;1
3503604;2024;Homens;50 a 54;3
3503604;2024;Homens;55 a 59;4
3503604;2024;Homens;60 a 64;5
3503604;2024;Homens;65 a 69;8
3503604;2024;Homens;70 a 74;3
3503604;2024;Homens;75 a 79;0
3503604;2024;Homens;80 a 84;5
3503604;2024;Homens;85 a 89;2
3503604;2024;Homens;90 e mais;1
3503604;2024;Homens;Idade Ignorada;0
3503703;2024;Homens;00 a 04;0
3503703;2024;Homens;05 a 09;0
3503703;2024;Homens;10 a 14;0
3503703;2024;Homens;15 a 19;0
3503703;2024;Homens;20 a 24;0
3503703;2024;Homens;25 a 29;1
3503703;2024;Homens;30 a 34;1
3503703;2024;Homens;35 a 39;1
3503703;2024;Homens;40 a 44;3
3503703;2024;Homens;45 a 49;4
3503703;2024;Homens;50 a 54;1
3503703;2024;Homens;55 a 59;3
3503703;2024;Homens;60 a 64;4
3503703;2024;Homens;65 a 69;5
3503703;2024;Homens;70 a 74;9
3503703;2024;Homens;75 a 79;5
3503703;2024;Homens;80 a 84;5
3503703;2024;Homens;85 a 89;4
3503703;2024;Homens;90 e mais;1
3503703;2024;Homens;Idade Ignorada;0
3503802;2024;Homens;00 a 04;5
3503802;2024;Homens;05 a 09;1
3503802;2024;Homens;10 a 14;1
3503802;2024;Homens;15 a 19;3
3503802;2024;Homens;20 a 24;2
3503802;2024;Homens;25 a 29;5
3503802;2024;Homens;30 a 34;4
3503802;2024;Homens;35 a 39;3
3503802;2024;Homens;40 a 44;15
3503802;2024;Homens;45 a 49;9
3503802;2024;Homens;50 a 54;9
3503802;2024;Homens;55 a 59;16
3503802;2024;Homens;60 a 64;19
3503802;2024;Homens;65 a 69;18
3503802;2024;Homens;70 a 74;17
3503802;2024;Homens;75 a 79;21
3503802;2024;Homens;80 a 84;19
3503802;2024;Homens;85 a 89;20
3503802;2024;Homens;90 e mais;13
3503802;2024;Homens;Idade Ignorada;0
3503901;2024;Homens;00 a 04;11
3503901;2024;Homens;05 a 09;1
3503901;2024;Homens;10 a 14;1
3503901;2024;Homens;15 a 19;2
3503901;2024;Homens;20 a 24;5
3503901;2024;Homens;25 a 29;11
3503901;2024;Homens;30 a 34;3
3503901;2024;Homens;35 a 39;9
3503901;2024;Homens;40 a 44;15
3503901;2024;Homens;45 a 49;12
3503901;2024;Homens;50 a 54;19
3503901;2024;Homens;55 a 59;23
3503901;2024;Homens;60 a 64;35
3503901;2024;Homens;65 a 69;44
3503901;2024;Homens;70 a 74;37
3503901;2024;Homens;75 a 79;29
3503901;2024;Homens;80 a 84;25
3503901;2024;Homens;85 a 89;18
3503901;2024;Homens;90 e mais;17
3503901;2024;Homens;Idade Ignorada;0
3503950;2024;Homens;00 a 04;0
3503950;2024;Homens;05 a 09;0
3503950;2024;Homens;10 a 14;0
3503950;2024;Homens;15 a 19;0
3503950;2024;Homens;20 a 24;0
3503950;2024;Homens;25 a 29;0
3503950;2024;Homens;30 a 34;0
3503950;2024;Homens;35 a 39;0
3503950;2024;Homens;40 a 44;0
3503950;2024;Homens;45 a 49;0
3503950;2024;Homens;50 a 54;0
3503950;2024;Homens;55 a 59;1
3503950;2024;Homens;60 a 64;2
3503950;2024;Homens;65 a 69;0
3503950;2024;Homens;70 a 74;1
3503950;2024;Homens;75 a 79;0
3503950;2024;Homens;80 a 84;1
3503950;2024;Homens;85 a 89;2
3503950;2024;Homens;90 e mais;0
3503950;2024;Homens;Idade Ignorada;0
3504008;2024;Homens;00 a 04;8
3504008;2024;Homens;05 a 09;0
3504008;2024;Homens;10 a 14;1
3504008;2024;Homens;15 a 19;1
3504008;2024;Homens;20 a 24;7
3504008;2024;Homens;25 a 29;9
3504008;2024;Homens;30 a 34;7
3504008;2024;Homens;35 a 39;10
3504008;2024;Homens;40 a 44;12
3504008;2024;Homens;45 a 49;23
3504008;2024;Homens;50 a 54;31
3504008;2024;Homens;55 a 59;28
3504008;2024;Homens;60 a 64;51
3504008;2024;Homens;65 a 69;58
3504008;2024;Homens;70 a 74;53
3504008;2024;Homens;75 a 79;57
3504008;2024;Homens;80 a 84;52
3504008;2024;Homens;85 a 89;39
3504008;2024;Homens;90 e mais;34
3504008;2024;Homens;Idade Ignorada;0
3504107;2024;Homens;00 a 04;9
3504107;2024;Homens;05 a 09;0
3504107;2024;Homens;10 a 14;0
3504107;2024;Homens;15 a 19;3
3504107;2024;Homens;20 a 24;10
3504107;2024;Homens;25 a 29;10
3504107;2024;Homens;30 a 34;14
3504107;2024;Homens;35 a 39;16
3504107;2024;Homens;40 a 44;26
3504107;2024;Homens;45 a 49;28
3504107;2024;Homens;50 a 54;34
3504107;2024;Homens;55 a 59;44
3504107;2024;Homens;60 a 64;75
3504107;2024;Homens;65 a 69;69
3504107;2024;Homens;70 a 74;76
3504107;2024;Homens;75 a 79;76
3504107;2024;Homens;80 a 84;101
3504107;2024;Homens;85 a 89;76
3504107;2024;Homens;90 e mais;65
3504107;2024;Homens;Idade Ignorada;0
3504206;2024;Homens;00 a 04;4
3504206;2024;Homens;05 a 09;0
3504206;2024;Homens;10 a 14;0
3504206;2024;Homens;15 a 19;0
3504206;2024;Homens;20 a 24;1
3504206;2024;Homens;25 a 29;2
3504206;2024;Homens;30 a 34;2
3504206;2024;Homens;35 a 39;1
3504206;2024;Homens;40 a 44;0
3504206;2024;Homens;45 a 49;2
3504206;2024;Homens;50 a 54;2
3504206;2024;Homens;55 a 59;4
3504206;2024;Homens;60 a 64;5
3504206;2024;Homens;65 a 69;5
3504206;2024;Homens;70 a 74;9
3504206;2024;Homens;75 a 79;14
3504206;2024;Homens;80 a 84;16
3504206;2024;Homens;85 a 89;2
3504206;2024;Homens;90 e mais;7
3504206;2024;Homens;Idade Ignorada;0
3504404;2024;Homens;00 a 04;1
3504404;2024;Homens;05 a 09;0
3504404;2024;Homens;10 a 14;1
3504404;2024;Homens;15 a 19;0
3504404;2024;Homens;20 a 24;0
3504404;2024;Homens;25 a 29;0
3504404;2024;Homens;30 a 34;1
3504404;2024;Homens;35 a 39;1
3504404;2024;Homens;40 a 44;1
3504404;2024;Homens;45 a 49;2
3504404;2024;Homens;50 a 54;0
3504404;2024;Homens;55 a 59;3
3504404;2024;Homens;60 a 64;11
3504404;2024;Homens;65 a 69;8
3504404;2024;Homens;70 a 74;9
3504404;2024;Homens;75 a 79;4
3504404;2024;Homens;80 a 84;3
3504404;2024;Homens;85 a 89;4
3504404;2024;Homens;90 e mais;1
3504404;2024;Homens;Idade Ignorada;0
3504503;2024;Homens;00 a 04;2
3504503;2024;Homens;05 a 09;0
3504503;2024;Homens;10 a 14;2
3504503;2024;Homens;15 a 19;2
3504503;2024;Homens;20 a 24;5
3504503;2024;Homens;25 a 29;6
3504503;2024;Homens;30 a 34;5
3504503;2024;Homens;35 a 39;16
3504503;2024;Homens;40 a 44;13
3504503;2024;Homens;45 a 49;17
3504503;2024;Homens;50 a 54;28
3504503;2024;Homens;55 a 59;29
3504503;2024;Homens;60 a 64;47
3504503;2024;Homens;65 a 69;30
3504503;2024;Homens;70 a 74;47
3504503;2024;Homens;75 a 79;47
3504503;2024;Homens;80 a 84;44
3504503;2024;Homens;85 a 89;26
3504503;2024;Homens;90 e mais;31
3504503;2024;Homens;Idade Ignorada;0
3504602;2024;Homens;00 a 04;2
3504602;2024;Homens;05 a 09;0
3504602;2024;Homens;10 a 14;0
3504602;2024;Homens;15 a 19;1
3504602;2024;Homens;20 a 24;0
3504602;2024;Homens;25 a 29;2
3504602;2024;Homens;30 a 34;1
3504602;2024;Homens;35 a 39;2
3504602;2024;Homens;40 a 44;1
3504602;2024;Homens;45 a 49;6
3504602;2024;Homens;50 a 54;10
3504602;2024;Homens;55 a 59;12
3504602;2024;Homens;60 a 64;9
3504602;2024;Homens;65 a 69;12
3504602;2024;Homens;70 a 74;7
3504602;2024;Homens;75 a 79;13
3504602;2024;Homens;80 a 84;9
3504602;2024;Homens;85 a 89;11
3504602;2024;Homens;90 e mais;9
3504602;2024;Homens;Idade Ignorada;0
3504800;2024;Homens;00 a 04;0
3504800;2024;Homens;05 a 09;0
3504800;2024;Homens;10 a 14;0
3504800;2024;Homens;15 a 19;0
3504800;2024;Homens;20 a 24;0
3504800;2024;Homens;25 a 29;1
3504800;2024;Homens;30 a 34;1
3504800;2024;Homens;35 a 39;0
3504800;2024;Homens;40 a 44;2
3504800;2024;Homens;45 a 49;0
3504800;2024;Homens;50 a 54;0
3504800;2024;Homens;55 a 59;5
3504800;2024;Homens;60 a 64;4
3504800;2024;Homens;65 a 69;4
3504800;2024;Homens;70 a 74;4
3504800;2024;Homens;75 a 79;8
3504800;2024;Homens;80 a 84;7
3504800;2024;Homens;85 a 89;7
3504800;2024;Homens;90 e mais;4
3504800;2024;Homens;Idade Ignorada;0
3504909;2024;Homens;00 a 04;1
3504909;2024;Homens;05 a 09;0
3504909;2024;Homens;10 a 14;0
3504909;2024;Homens;15 a 19;0
3504909;2024;Homens;20 a 24;0
3504909;2024;Homens;25 a 29;0
3504909;2024;Homens;30 a 34;0
3504909;2024;Homens;35 a 39;1
3504909;2024;Homens;40 a 44;2
3504909;2024;Homens;45 a 49;3
3504909;2024;Homens;50 a 54;2
3504909;2024;Homens;55 a 59;2
3504909;2024;Homens;60 a 64;3
3504909;2024;Homens;65 a 69;4
3504909;2024;Homens;70 a 74;7
3504909;2024;Homens;75 a 79;5
3504909;2024;Homens;80 a 84;8
3504909;2024;Homens;85 a 89;1
3504909;2024;Homens;90 e mais;2
3504909;2024;Homens;Idade Ignorada;0
3505104;2024;Homens;00 a 04;1
3505104;2024;Homens;05 a 09;0
3505104;2024;Homens;10 a 14;1
3505104;2024;Homens;15 a 19;0
3505104;2024;Homens;20 a 24;0
3505104;2024;Homens;25 a 29;0
3505104;2024;Homens;30 a 34;1
3505104;2024;Homens;35 a 39;2
3505104;2024;Homens;40 a 44;3
3505104;2024;Homens;45 a 49;0
3505104;2024;Homens;50 a 54;2
3505104;2024;Homens;55 a 59;2
3505104;2024;Homens;60 a 64;4
3505104;2024;Homens;65 a 69;7
3505104;2024;Homens;70 a 74;6
3505104;2024;Homens;75 a 79;4
3505104;2024;Homens;80 a 84;2
3505104;2024;Homens;85 a 89;2
3505104;2024;Homens;90 e mais;2
3505104;2024;Homens;Idade Ignorada;0
3505203;2024;Homens;00 a 04;2
3505203;2024;Homens;05 a 09;0
3505203;2024;Homens;10 a 14;0
3505203;2024;Homens;15 a 19;1
3505203;2024;Homens;20 a 24;1
3505203;2024;Homens;25 a 29;2
3505203;2024;Homens;30 a 34;1
3505203;2024;Homens;35 a 39;4
3505203;2024;Homens;40 a 44;9
3505203;2024;Homens;45 a 49;7
3505203;2024;Homens;50 a 54;7
3505203;2024;Homens;55 a 59;8
3505203;2024;Homens;60 a 64;18
3505203;2024;Homens;65 a 69;20
3505203;2024;Homens;70 a 74;21
3505203;2024;Homens;75 a 79;16
3505203;2024;Homens;80 a 84;17
3505203;2024;Homens;85 a 89;18
3505203;2024;Homens;90 e mais;13
3505203;2024;Homens;Idade Ignorada;0
3505302;2024;Homens;00 a 04;1
3505302;2024;Homens;05 a 09;0
3505302;2024;Homens;10 a 14;0
3505302;2024;Homens;15 a 19;0
3505302;2024;Homens;20 a 24;0
3505302;2024;Homens;25 a 29;0
3505302;2024;Homens;30 a 34;6
3505302;2024;Homens;35 a 39;1
3505302;2024;Homens;40 a 44;3
3505302;2024;Homens;45 a 49;6
3505302;2024;Homens;50 a 54;15
3505302;2024;Homens;55 a 59;18
3505302;2024;Homens;60 a 64;14
3505302;2024;Homens;65 a 69;18
3505302;2024;Homens;70 a 74;24
3505302;2024;Homens;75 a 79;28
3505302;2024;Homens;80 a 84;21
3505302;2024;Homens;85 a 89;16
3505302;2024;Homens;90 e mais;7
3505302;2024;Homens;Idade Ignorada;0
3505401;2024;Homens;00 a 04;0
3505401;2024;Homens;05 a 09;0
3505401;2024;Homens;10 a 14;0
3505401;2024;Homens;15 a 19;1
3505401;2024;Homens;20 a 24;0
3505401;2024;Homens;25 a 29;2
3505401;2024;Homens;30 a 34;0
3505401;2024;Homens;35 a 39;1
3505401;2024;Homens;40 a 44;0
3505401;2024;Homens;45 a 49;1
3505401;2024;Homens;50 a 54;1
3505401;2024;Homens;55 a 59;0
3505401;2024;Homens;60 a 64;2
3505401;2024;Homens;65 a 69;1
3505401;2024;Homens;70 a 74;5
3505401;2024;Homens;75 a 79;2
3505401;2024;Homens;80 a 84;4
3505401;2024;Homens;85 a 89;1
3505401;2024;Homens;90 e mais;3
3505401;2024;Homens;Idade Ignorada;1
3505500;2024;Homens;00 a 04;15
3505500;2024;Homens;05 a 09;4
3505500;2024;Homens;10 a 14;1
3505500;2024;Homens;15 a 19;1
3505500;2024;Homens;20 a 24;6
3505500;2024;Homens;25 a 29;7
3505500;2024;Homens;30 a 34;8
3505500;2024;Homens;35 a 39;8
3505500;2024;Homens;40 a 44;17
3505500;2024;Homens;45 a 49;27
3505500;2024;Homens;50 a 54;30
3505500;2024;Homens;55 a 59;36
3505500;2024;Homens;60 a 64;60
3505500;2024;Homens;65 a 69;66
3505500;2024;Homens;70 a 74;67
3505500;2024;Homens;75 a 79;60
3505500;2024;Homens;80 a 84;64
3505500;2024;Homens;85 a 89;48
3505500;2024;Homens;90 e mais;43
3505500;2024;Homens;Idade Ignorada;0
3505609;2024;Homens;00 a 04;3
3505609;2024;Homens;05 a 09;0
3505609;2024;Homens;10 a 14;2
3505609;2024;Homens;15 a 19;2
3505609;2024;Homens;20 a 24;1
3505609;2024;Homens;25 a 29;4
3505609;2024;Homens;30 a 34;4
3505609;2024;Homens;35 a 39;3
3505609;2024;Homens;40 a 44;1
3505609;2024;Homens;45 a 49;3
3505609;2024;Homens;50 a 54;6
3505609;2024;Homens;55 a 59;12
3505609;2024;Homens;60 a 64;18
3505609;2024;Homens;65 a 69;6
3505609;2024;Homens;70 a 74;6
3505609;2024;Homens;75 a 79;18
3505609;2024;Homens;80 a 84;8
3505609;2024;Homens;85 a 89;5
3505609;2024;Homens;90 e mais;2
3505609;2024;Homens;Idade Ignorada;0
3505708;2024;Homens;00 a 04;35
3505708;2024;Homens;05 a 09;8
3505708;2024;Homens;10 a 14;4
3505708;2024;Homens;15 a 19;11
3505708;2024;Homens;20 a 24;18
3505708;2024;Homens;25 a 29;25
3505708;2024;Homens;30 a 34;44
3505708;2024;Homens;35 a 39;51
3505708;2024;Homens;40 a 44;55
3505708;2024;Homens;45 a 49;60
3505708;2024;Homens;50 a 54;71
3505708;2024;Homens;55 a 59;117
3505708;2024;Homens;60 a 64;119
3505708;2024;Homens;65 a 69;172
3505708;2024;Homens;70 a 74;147
3505708;2024;Homens;75 a 79;132
3505708;2024;Homens;80 a 84;106
3505708;2024;Homens;85 a 89;54
3505708;2024;Homens;90 e mais;55
3505708;2024;Homens;Idade Ignorada;0
3505807;2024;Homens;00 a 04;0
3505807;2024;Homens;05 a 09;0
3505807;2024;Homens;10 a 14;0
3505807;2024;Homens;15 a 19;1
3505807;2024;Homens;20 a 24;2
3505807;2024;Homens;25 a 29;1
3505807;2024;Homens;30 a 34;1
3505807;2024;Homens;35 a 39;4
3505807;2024;Homens;40 a 44;1
3505807;2024;Homens;45 a 49;2
3505807;2024;Homens;50 a 54;2
3505807;2024;Homens;55 a 59;10
3505807;2024;Homens;60 a 64;6
3505807;2024;Homens;65 a 69;14
3505807;2024;Homens;70 a 74;16
3505807;2024;Homens;75 a 79;9
3505807;2024;Homens;80 a 84;15
3505807;2024;Homens;85 a 89;11
3505807;2024;Homens;90 e mais;2
3505807;2024;Homens;Idade Ignorada;0
3505906;2024;Homens;00 a 04;2
3505906;2024;Homens;05 a 09;0
3505906;2024;Homens;10 a 14;1
3505906;2024;Homens;15 a 19;2
3505906;2024;Homens;20 a 24;1
3505906;2024;Homens;25 a 29;2
3505906;2024;Homens;30 a 34;5
3505906;2024;Homens;35 a 39;8
3505906;2024;Homens;40 a 44;5
3505906;2024;Homens;45 a 49;10
3505906;2024;Homens;50 a 54;9
3505906;2024;Homens;55 a 59;20
3505906;2024;Homens;60 a 64;30
3505906;2024;Homens;65 a 69;38
3505906;2024;Homens;70 a 74;33
3505906;2024;Homens;75 a 79;32
3505906;2024;Homens;80 a 84;38
3505906;2024;Homens;85 a 89;28
3505906;2024;Homens;90 e mais;25
3505906;2024;Homens;Idade Ignorada;0
3506003;2024;Homens;00 a 04;16
3506003;2024;Homens;05 a 09;7
3506003;2024;Homens;10 a 14;1
3506003;2024;Homens;15 a 19;13
3506003;2024;Homens;20 a 24;18
3506003;2024;Homens;25 a 29;19
3506003;2024;Homens;30 a 34;33
3506003;2024;Homens;35 a 39;32
3506003;2024;Homens;40 a 44;52
3506003;2024;Homens;45 a 49;65
3506003;2024;Homens;50 a 54;52
3506003;2024;Homens;55 a 59;97
3506003;2024;Homens;60 a 64;139
3506003;2024;Homens;65 a 69;192
3506003;2024;Homens;70 a 74;192
3506003;2024;Homens;75 a 79;185
3506003;2024;Homens;80 a 84;185
3506003;2024;Homens;85 a 89;133
3506003;2024;Homens;90 e mais;134
3506003;2024;Homens;Idade Ignorada;0
3506102;2024;Homens;00 a 04;5
3506102;2024;Homens;05 a 09;0
3506102;2024;Homens;10 a 14;1
3506102;2024;Homens;15 a 19;2
3506102;2024;Homens;20 a 24;3
3506102;2024;Homens;25 a 29;4
3506102;2024;Homens;30 a 34;6
3506102;2024;Homens;35 a 39;6
3506102;2024;Homens;40 a 44;9
3506102;2024;Homens;45 a 49;15
3506102;2024;Homens;50 a 54;22
3506102;2024;Homens;55 a 59;30
3506102;2024;Homens;60 a 64;30
3506102;2024;Homens;65 a 69;41
3506102;2024;Homens;70 a 74;60
3506102;2024;Homens;75 a 79;52
3506102;2024;Homens;80 a 84;43
3506102;2024;Homens;85 a 89;44
3506102;2024;Homens;90 e mais;37
3506102;2024;Homens;Idade Ignorada;0
3506300;2024;Homens;00 a 04;1
3506300;2024;Homens;05 a 09;0
3506300;2024;Homens;10 a 14;0
3506300;2024;Homens;15 a 19;0
3506300;2024;Homens;20 a 24;1
3506300;2024;Homens;25 a 29;2
3506300;2024;Homens;30 a 34;0
3506300;2024;Homens;35 a 39;0
3506300;2024;Homens;40 a 44;0
3506300;2024;Homens;45 a 49;3
3506300;2024;Homens;50 a 54;5
3506300;2024;Homens;55 a 59;6
3506300;2024;Homens;60 a 64;4
3506300;2024;Homens;65 a 69;1
3506300;2024;Homens;70 a 74;6
3506300;2024;Homens;75 a 79;7
3506300;2024;Homens;80 a 84;8
3506300;2024;Homens;85 a 89;3
3506300;2024;Homens;90 e mais;10
3506300;2024;Homens;Idade Ignorada;0
3506359;2024;Homens;00 a 04;14
3506359;2024;Homens;05 a 09;0
3506359;2024;Homens;10 a 14;1
3506359;2024;Homens;15 a 19;4
3506359;2024;Homens;20 a 24;12
3506359;2024;Homens;25 a 29;6
3506359;2024;Homens;30 a 34;10
3506359;2024;Homens;35 a 39;6
3506359;2024;Homens;40 a 44;13
3506359;2024;Homens;45 a 49;12
3506359;2024;Homens;50 a 54;14
3506359;2024;Homens;55 a 59;23
3506359;2024;Homens;60 a 64;32
3506359;2024;Homens;65 a 69;29
3506359;2024;Homens;70 a 74;28
3506359;2024;Homens;75 a 79;29
3506359;2024;Homens;80 a 84;23
3506359;2024;Homens;85 a 89;12
3506359;2024;Homens;90 e mais;10
3506359;2024;Homens;Idade Ignorada;0
3506409;2024;Homens;00 a 04;0
3506409;2024;Homens;05 a 09;0
3506409;2024;Homens;10 a 14;0
3506409;2024;Homens;15 a 19;0
3506409;2024;Homens;20 a 24;0
3506409;2024;Homens;25 a 29;0
3506409;2024;Homens;30 a 34;2
3506409;2024;Homens;35 a 39;2
3506409;2024;Homens;40 a 44;1
3506409;2024;Homens;45 a 49;0
3506409;2024;Homens;50 a 54;2
3506409;2024;Homens;55 a 59;0
3506409;2024;Homens;60 a 64;6
3506409;2024;Homens;65 a 69;6
3506409;2024;Homens;70 a 74;11
3506409;2024;Homens;75 a 79;6
3506409;2024;Homens;80 a 84;5
3506409;2024;Homens;85 a 89;7
3506409;2024;Homens;90 e mais;4
3506409;2024;Homens;Idade Ignorada;0
3506508;2024;Homens;00 a 04;6
3506508;2024;Homens;05 a 09;0
3506508;2024;Homens;10 a 14;2
3506508;2024;Homens;15 a 19;1
3506508;2024;Homens;20 a 24;5
3506508;2024;Homens;25 a 29;8
3506508;2024;Homens;30 a 34;12
3506508;2024;Homens;35 a 39;5
3506508;2024;Homens;40 a 44;10
3506508;2024;Homens;45 a 49;26
3506508;2024;Homens;50 a 54;27
3506508;2024;Homens;55 a 59;41
3506508;2024;Homens;60 a 64;62
3506508;2024;Homens;65 a 69;50
3506508;2024;Homens;70 a 74;59
3506508;2024;Homens;75 a 79;67
3506508;2024;Homens;80 a 84;61
3506508;2024;Homens;85 a 89;50
3506508;2024;Homens;90 e mais;31
3506508;2024;Homens;Idade Ignorada;0
3506607;2024;Homens;00 a 04;3
3506607;2024;Homens;05 a 09;1
3506607;2024;Homens;10 a 14;1
3506607;2024;Homens;15 a 19;0
3506607;2024;Homens;20 a 24;1
3506607;2024;Homens;25 a 29;2
3506607;2024;Homens;30 a 34;3
3506607;2024;Homens;35 a 39;2
3506607;2024;Homens;40 a 44;5
3506607;2024;Homens;45 a 49;4
3506607;2024;Homens;50 a 54;11
3506607;2024;Homens;55 a 59;16
3506607;2024;Homens;60 a 64;11
3506607;2024;Homens;65 a 69;16
3506607;2024;Homens;70 a 74;18
3506607;2024;Homens;75 a 79;15
3506607;2024;Homens;80 a 84;12
3506607;2024;Homens;85 a 89;5
3506607;2024;Homens;90 e mais;6
3506607;2024;Homens;Idade Ignorada;0
3506706;2024;Homens;00 a 04;3
3506706;2024;Homens;05 a 09;0
3506706;2024;Homens;10 a 14;0
3506706;2024;Homens;15 a 19;1
3506706;2024;Homens;20 a 24;0
3506706;2024;Homens;25 a 29;0
3506706;2024;Homens;30 a 34;1
3506706;2024;Homens;35 a 39;2
3506706;2024;Homens;40 a 44;1
3506706;2024;Homens;45 a 49;0
3506706;2024;Homens;50 a 54;5
3506706;2024;Homens;55 a 59;5
3506706;2024;Homens;60 a 64;7
3506706;2024;Homens;65 a 69;2
3506706;2024;Homens;70 a 74;8
3506706;2024;Homens;75 a 79;8
3506706;2024;Homens;80 a 84;8
3506706;2024;Homens;85 a 89;1
3506706;2024;Homens;90 e mais;6
3506706;2024;Homens;Idade Ignorada;0
3506805;2024;Homens;00 a 04;2
3506805;2024;Homens;05 a 09;0
3506805;2024;Homens;10 a 14;0
3506805;2024;Homens;15 a 19;0
3506805;2024;Homens;20 a 24;0
3506805;2024;Homens;25 a 29;2
3506805;2024;Homens;30 a 34;0
3506805;2024;Homens;35 a 39;1
3506805;2024;Homens;40 a 44;1
3506805;2024;Homens;45 a 49;1
3506805;2024;Homens;50 a 54;4
3506805;2024;Homens;55 a 59;1
3506805;2024;Homens;60 a 64;3
3506805;2024;Homens;65 a 69;6
3506805;2024;Homens;70 a 74;7
3506805;2024;Homens;75 a 79;8
3506805;2024;Homens;80 a 84;6
3506805;2024;Homens;85 a 89;3
3506805;2024;Homens;90 e mais;2
3506805;2024;Homens;Idade Ignorada;0
3506904;2024;Homens;00 a 04;2
3506904;2024;Homens;05 a 09;1
3506904;2024;Homens;10 a 14;1
3506904;2024;Homens;15 a 19;0
3506904;2024;Homens;20 a 24;0
3506904;2024;Homens;25 a 29;1
3506904;2024;Homens;30 a 34;0
3506904;2024;Homens;35 a 39;1
3506904;2024;Homens;40 a 44;4
3506904;2024;Homens;45 a 49;3
3506904;2024;Homens;50 a 54;0
3506904;2024;Homens;55 a 59;3
3506904;2024;Homens;60 a 64;7
3506904;2024;Homens;65 a 69;4
3506904;2024;Homens;70 a 74;10
3506904;2024;Homens;75 a 79;5
3506904;2024;Homens;80 a 84;9
3506904;2024;Homens;85 a 89;5
3506904;2024;Homens;90 e mais;1
3506904;2024;Homens;Idade Ignorada;0
3507001;2024;Homens;00 a 04;3
3507001;2024;Homens;05 a 09;1
3507001;2024;Homens;10 a 14;4
3507001;2024;Homens;15 a 19;0
3507001;2024;Homens;20 a 24;2
3507001;2024;Homens;25 a 29;3
3507001;2024;Homens;30 a 34;5
3507001;2024;Homens;35 a 39;9
3507001;2024;Homens;40 a 44;7
3507001;2024;Homens;45 a 49;8
3507001;2024;Homens;50 a 54;21
3507001;2024;Homens;55 a 59;20
3507001;2024;Homens;60 a 64;16
3507001;2024;Homens;65 a 69;25
3507001;2024;Homens;70 a 74;33
3507001;2024;Homens;75 a 79;27
3507001;2024;Homens;80 a 84;27
3507001;2024;Homens;85 a 89;29
3507001;2024;Homens;90 e mais;11
3507001;2024;Homens;Idade Ignorada;0
3507100;2024;Homens;00 a 04;2
3507100;2024;Homens;05 a 09;1
3507100;2024;Homens;10 a 14;0
3507100;2024;Homens;15 a 19;1
3507100;2024;Homens;20 a 24;3
3507100;2024;Homens;25 a 29;1
3507100;2024;Homens;30 a 34;2
3507100;2024;Homens;35 a 39;2
3507100;2024;Homens;40 a 44;5
3507100;2024;Homens;45 a 49;7
3507100;2024;Homens;50 a 54;9
3507100;2024;Homens;55 a 59;6
3507100;2024;Homens;60 a 64;7
3507100;2024;Homens;65 a 69;13
3507100;2024;Homens;70 a 74;16
3507100;2024;Homens;75 a 79;10
3507100;2024;Homens;80 a 84;14
3507100;2024;Homens;85 a 89;12
3507100;2024;Homens;90 e mais;5
3507100;2024;Homens;Idade Ignorada;0
3507159;2024;Homens;00 a 04;0
3507159;2024;Homens;05 a 09;0
3507159;2024;Homens;10 a 14;0
3507159;2024;Homens;15 a 19;0
3507159;2024;Homens;20 a 24;0
3507159;2024;Homens;25 a 29;0
3507159;2024;Homens;30 a 34;0
3507159;2024;Homens;35 a 39;0
3507159;2024;Homens;40 a 44;1
3507159;2024;Homens;45 a 49;1
3507159;2024;Homens;50 a 54;0
3507159;2024;Homens;55 a 59;0
3507159;2024;Homens;60 a 64;3
3507159;2024;Homens;65 a 69;0
3507159;2024;Homens;70 a 74;4
3507159;2024;Homens;75 a 79;3
3507159;2024;Homens;80 a 84;1
3507159;2024;Homens;85 a 89;1
3507159;2024;Homens;90 e mais;0
3507159;2024;Homens;Idade Ignorada;0
3507209;2024;Homens;00 a 04;0
3507209;2024;Homens;05 a 09;0
3507209;2024;Homens;10 a 14;0
3507209;2024;Homens;15 a 19;0
3507209;2024;Homens;20 a 24;0
3507209;2024;Homens;25 a 29;0
3507209;2024;Homens;30 a 34;0
3507209;2024;Homens;35 a 39;0
3507209;2024;Homens;40 a 44;0
3507209;2024;Homens;45 a 49;0
3507209;2024;Homens;50 a 54;0
3507209;2024;Homens;55 a 59;1
3507209;2024;Homens;60 a 64;0
3507209;2024;Homens;65 a 69;0
3507209;2024;Homens;70 a 74;1
3507209;2024;Homens;75 a 79;1
3507209;2024;Homens;80 a 84;0
3507209;2024;Homens;85 a 89;0
3507209;2024;Homens;90 e mais;1
3507209;2024;Homens;Idade Ignorada;0
3507308;2024;Homens;00 a 04;0
3507308;2024;Homens;05 a 09;0
3507308;2024;Homens;10 a 14;0
3507308;2024;Homens;15 a 19;0
3507308;2024;Homens;20 a 24;0
3507308;2024;Homens;25 a 29;0
3507308;2024;Homens;30 a 34;2
3507308;2024;Homens;35 a 39;0
3507308;2024;Homens;40 a 44;1
3507308;2024;Homens;45 a 49;0
3507308;2024;Homens;50 a 54;3
3507308;2024;Homens;55 a 59;1
3507308;2024;Homens;60 a 64;3
3507308;2024;Homens;65 a 69;3
3507308;2024;Homens;70 a 74;2
